logtick,degree,cmX,setspeed,reserved1,reserved2,reserved3
3665954,-166.04651162790697,-4.748317567138592,-4860.08203125,10.251243591308594,-10.960321426391602,-2.8980584144592285,40.0
3665974,-178.46961740435108,-4.748317567138592,-4860.08203125,10.171483039855957,-10.998217582702637,-3.114882469177246,40.0
3665994,169.1972993248312,-4.748317567138592,-4860.08203125,10.082690238952637,-10.960351943969727,2.953050136566162,40.0
3666014,156.95423855963992,-4.748317567138592,-4860.08203125,9.443585395812988,-10.882247924804688,2.739368438720703,40.0
3666034,145.07126781695422,-4.748317567138592,-4860.08203125,9.973671913146973,-10.634109497070312,2.5319714546203613,40.0
3666054,133.8184546136534,-4.748317567138592,-4860.08203125,9.75334358215332,-9.431400299072266,2.3355727195739746,40.0
3666074,123.01575393848464,-4.748317567138592,-4860.08203125,9.9762544631958,-9.417411804199219,2.1470298767089844,40.0
3666094,113.02325581395348,-4.748317567138592,-4860.08203125,10.018424034118652,-8.951202392578125,1.972627878189087,40.0
3666114,103.84096024006004,-4.748317567138592,-4860.08203125,10.4286470413208,-7.8559465408325195,1.8123667240142822,40.0
3666134,95.4688672168042,-4.748317567138592,-4860.08203125,10.634194374084473,-6.674723148345947,1.6662460565567017,40.0
3666154,87.90697674418607,-4.748317567138592,-4860.08203125,11.102529525756836,-6.28618049621582,1.5342661142349243,40.0
3666174,81.24531132783198,-4.748317567138592,-4860.08203125,10.77234172821045,-5.898042678833008,1.417998194694519,40.0
3666194,75.75393848462116,-4.748317567138592,-4860.08203125,10.808111190795898,-4.713992118835449,1.3221557140350342,40.0
3666214,70.44261065266318,-4.748317567138592,-4860.08203125,11.167844772338867,-3.6216068267822266,1.229455590248108,40.0
3666234,66.21155288822206,-4.748317567138592,-4860.08203125,11.142187118530273,-4.196536064147949,1.1556096076965332,40.0
3666254,62.88072018004502,-4.748317567138592,-4860.08203125,11.353639602661133,-2.077136516571045,1.0974756479263306,40.0
3666274,60.27006751687921,-4.748317567138592,-4860.08203125,11.296768188476562,-1.6901262998580933,1.0519111156463623,40.0
3666294,58.37959489872469,-4.748317567138592,-4860.08203125,11.355778694152832,-1.5711071491241455,1.0189162492752075,40.0
3666314,57.2993248312078,-4.748317567138592,-4860.08203125,11.391485214233398,-0.38998037576675415,1.0000618696212769,40.0
3666334,56.93923480870217,-4.748317567138592,-4860.08203125,11.375557899475098,-0.00045046117156744003,0.9937771558761597,40.0
3666354,57.2993248312078,-4.748317567138592,-4860.08203125,11.391924858093262,1.0919232368469238,1.0000618696212769,40.0
3666374,58.37959489872469,-4.748317567138592,-4860.08203125,11.364521026611328,1.5320136547088623,1.0189162492752075,40.0
3666394,60.180045011252815,-4.748317567138592,-4860.08203125,11.338473320007324,1.6858980655670166,1.0503400564193726,40.0
3666414,62.7006751687922,-4.748317567138592,-4860.08203125,11.436410903930664,2.047208070755005,1.094333291053772,40.0
3666434,66.03150787696924,-4.748317567138592,-4860.08203125,11.324646949768066,3.1423096656799316,1.1524672508239746,40.0
3666454,70.17254313578394,-4.748317567138592,-4860.08203125,11.076924324035645,4.322739601135254,1.22474205493927,40.0
3666474,75.0337584396099,-4.748317567138592,-4860.08203125,11.182483673095703,4.701072692871094,1.3095861673355103,40.0
3666494,80.7951987996999,-4.748317567138592,-4860.08203125,11.002368927001953,5.885026931762695,1.4101423025131226,40.0
3666514,87.2768192048012,-4.748317567138592,-4860.08203125,10.531264305114746,5.935844898223877,1.5232677459716797,40.0
3666534,94.65866466616654,-4.748317567138592,-4860.08203125,11.046955108642578,6.633463382720947,1.6521053314208984,40.0
3666554,102.85071267816954,-4.748317567138592,-4860.08203125,10.943901062011719,6.790302276611328,1.7950836420059204,40.0
3666574,111.8529632408102,-4.748317567138592,-4860.08203125,10.353917121887207,7.860064506530762,1.952202558517456,40.0
3666594,121.6654163540885,-4.748317567138592,-4860.08203125,10.10206413269043,9.037247657775879,2.123462200164795,40.0
3666614,131.56789197299327,-4.748317567138592,-4860.08203125,9.737699508666992,9.3892240524292,2.296292781829834,40.0
3666634,143.27081770442612,-4.748317567138592,-4860.08203125,9.439653396606445,10.49239730834961,2.500547409057617,40.0
3666654,154.88372093023258,-4.748317567138592,-4860.08203125,9.541525840759277,10.869622230529785,2.7032310962677,40.0
3666674,166.76669167291823,-4.748317567138592,-4860.08203125,9.135857582092285,9.906213760375977,2.910627841949463,40.0
3666694,178.9197299324831,-4.748317567138592,-4860.08203125,9.287550926208496,10.638364791870117,3.1227383613586426,40.0
3666714,-168.92723180795198,-4.748317567138592,-4860.08203125,9.130156517028809,10.638285636901855,-2.948336362838745,40.0
3666734,-156.95423855963992,-4.748317567138592,-4860.08203125,8.934249877929688,10.636966705322266,-2.739368438720703,40.0
3666754,-145.43135783945985,-4.748317567138592,-4860.08203125,9.24326229095459,9.546565055847168,-2.5382559299468994,40.0
3666774,-134.35858964741186,-4.748317567138592,-4860.08203125,9.383764266967773,9.42708683013916,-2.3450000286102295,40.0
3666794,-123.91597899474868,-4.748317567138592,-4860.08203125,9.919992446899414,8.336153030395508,-2.1627418994903564,40.0
3666814,-114.10352588147036,-4.748317567138592,-4860.08203125,9.643494606018066,8.921574592590332,-1.9914822578430176,40.0
3666834,-105.19129782445611,-4.748317567138592,-4860.08203125,9.741744041442871,7.508472442626953,-1.8359346389770508,40.0
3666854,-96.99924981245312,-4.748317567138592,-4860.08203125,9.951470375061035,7.379550933837891,-1.6929563283920288,40.0
3666874,-89.79744936234059,-4.748317567138592,-4860.08203125,10.445277214050293,5.2321624755859375,-1.5672610998153687,40.0
3666894,-83.3158289572393,-4.748317567138592,-4860.08203125,10.316459655761719,5.8088226318359375,-1.4541354179382324,40.0
3666914,-78.00450112528132,-4.748317567138592,-4860.08203125,10.513627052307129,4.713566780090332,-1.3614354133605957,40.0
3666934,-73.05326331582896,-4.748317567138592,-4860.08203125,10.653544425964355,3.506864547729492,-1.2750200033187866,40.0
3666954,-69.09227306826706,-4.748317567138592,-4860.08203125,10.9053316116333,3.1438069343566895,-1.2058875560760498,40.0
3666974,-66.03150787696924,-4.748317567138592,-4860.08203125,10.847881317138672,2.752875804901123,-1.1524672508239746,40.0
3666994,-63.69092273068267,-4.748317567138592,-4860.08203125,11.007672309875488,1.9190163612365723,-1.1116163730621338,40.0
3667014,-62.160540135033756,-4.748317567138592,-4860.08203125,10.886235237121582,1.455101490020752,-1.0849062204360962,40.0
3667034,-61.44036009002251,-4.748317567138592,-4860.08203125,10.877081871032715,0.1189221739768982,-1.0723366737365723,40.0
3667054,-61.44036009002251,-4.748317567138592,-4860.08203125,10.884221076965332,-0.11464656889438629,-1.0723366737365723,40.0
3667074,-62.160540135033756,-4.748317567138592,-4860.08203125,10.931501388549805,-0.4760493338108063,-1.0849062204360962,40.0
3667094,-63.69092273068267,-4.748317567138592,-4860.08203125,10.88571834564209,-1.57118558883667,-1.1116163730621338,40.0
3667114,-65.94148537134284,-4.748317567138592,-4860.08203125,10.766169548034668,-1.698765754699707,-1.1508960723876953,40.0
3667134,-69.09227306826706,-4.748317567138592,-4860.08203125,10.784246444702148,-3.1408498287200928,-1.2058875560760498,40.0
3667154,-72.69317329332333,-4.748317567138592,-4860.08203125,10.892065048217773,-3.4939491748809814,-1.2687352895736694,40.0
3667174,-77.64441110277569,-4.748317567138592,-4860.08203125,10.756279945373535,-4.700587272644043,-1.355150580406189,40.0
3667194,-83.1357839459865,-4.748317567138592,-4860.08203125,10.717020034790039,-5.065128326416016,-1.4509931802749634,40.0
3667214,-89.52738184546136,-4.748317567138592,-4860.08203125,10.400022506713867,-6.245549201965332,-1.5625476837158203,40.0
3667234,-96.72918229557389,-4.748317567138592,-4860.08203125,10.0924711227417,-7.341550827026367,-1.688242793083191,40.0
3667254,-104.74118529632408,-4.748317567138592,-4860.08203125,10.220100402832031,-7.728429794311523,-1.8280787467956543,40.0
3667274,-113.56339084771193,-4.748317567138592,-4860.08203125,10.11452579498291,-7.881591796875,-1.9820551872253418,40.0
3667294,-123.19579894973744,-4.748317567138592,-4860.08203125,10.13737964630127,-9.270027160644531,-2.150172472000122,40.0
3667314,-133.45836459114778,-4.748317567138592,-4860.08203125,9.946810722351074,-9.414545059204102,-2.3292880058288574,40.0
3667334,-144.35108777194299,-4.748317567138592,-4860.08203125,9.588830947875977,-9.541656494140625,-2.519401788711548,40.0
3667354,-155.6939234808702,-4.748317567138592,-4860.08203125,9.672111511230469,-9.788337707519531,-2.717371702194214,40.0
3667374,-167.4868717179295,-4.748317567138592,-4860.08203125,8.773540496826172,-10.636921882629395,-2.9231975078582764,40.0
3667394,-179.36984246061516,-4.748317567138592,-4860.08203125,8.688408851623535,-10.611750602722168,-3.130594491958618,40.0
3667414,168.74718679669917,-4.748317567138592,-4860.08203125,9.631836891174316,-9.903144836425781,2.9451942443847656,40.0
3667434,156.95423855963992,-4.748317567138592,-4860.08203125,9.403255462646484,-10.599138259887695,2.739368438720703,40.0
3667454,145.6114028507127,-4.748317567138592,-4860.08203125,8.981873512268066,-9.465383529663086,2.541398525238037,40.0
3667474,134.7186796699175,-4.748317567138592,-4860.08203125,9.296876907348633,-9.427203178405762,2.3512845039367676,40.0
3667494,124.4561140285071,-4.748317567138592,-4860.08203125,9.297821044921875,-9.037635803222656,2.1721689701080322,40.0
3667514,114.91372843210803,-4.748317567138592,-4860.08203125,9.469854354858398,-7.868741989135742,2.0056228637695312,40.0
3667534,106.09152288072016,-4.748317567138592,-4860.08203125,9.875112533569336,-7.817630767822266,1.8516464233398438,40.0
3667554,98.1695423855964,-4.748317567138592,-4860.08203125,9.754096984863281,-7.350385665893555,1.7133817672729492,40.0
3667574,91.0577644411103,-4.748317567138592,-4860.08203125,10.110102653503418,-6.246910095214844,1.589257836341858,40.0
3667594,84.84621155288824,-4.748317567138592,-4860.08203125,10.313652038574219,-5.073984622955322,1.4808458089828491,40.0
3667614,79.44486121530383,-4.748317567138592,-4860.08203125,10.43293571472168,-4.675713539123535,1.3865745067596436,40.0
3667634,75.12378094523632,-4.748317567138592,-4860.08203125,10.20427131652832,-3.5037808418273926,1.3111573457717896,40.0
3667654,71.16279069767441,-4.748317567138592,-4860.08203125,10.386000633239746,-3.1423654556274414,1.2420250177383423,40.0
3667674,68.28207051762942,-4.748317567138592,-4860.08203125,10.372556686401367,-2.743185520172119,1.1917470693588257,40.0
3667694,66.21155288822206,-4.748317567138592,-4860.08203125,10.462260246276855,-1.5713512897491455,1.1556096076965332,40.0
3667714,64.95123780945235,-4.748317567138592,-4860.08203125,10.516021728515625,-1.181699275970459,1.1336129903793335,40.0
3667734,64.50112528132033,-4.748317567138592,-4860.08203125,10.531033515930176,-0.0004653983633033931,1.1257569789886475,40.0
3667754,64.77119279819954,-4.748317567138592,-4860.08203125,10.521448135375977,1.091045618057251,1.130470633506775,40.0
3667774,65.85146286571643,-4.748317567138592,-4860.08203125,10.517806053161621,1.5319374799728394,1.149324893951416,40.0
3667794,67.65191297824455,-4.748317567138592,-4860.08203125,10.458706855773926,1.5837244987487793,1.180748701095581,40.0
3667814,70.35258814703676,-4.748317567138592,-4860.08203125,10.452366828918457,3.014678478240967,1.227884292602539,40.0
3667834,73.77344336084022,-4.748317567138592,-4860.08203125,10.396340370178223,3.142383575439453,1.2875895500183105,40.0
3667854,78.0945236309077,-4.748317567138592,-4860.08203125,10.356748580932617,4.584929466247559,1.363006591796875,40.0
3667874,83.13578394598647,-4.748317567138592,-4860.08203125,10.268963813781738,4.713443756103516,1.4509931802749634,40.0
3667894,89.07726931732935,-4.748317567138592,-4860.08203125,10.146347999572754,5.103105545043945,1.5546917915344238,40.0
3667914,95.91897974493622,-4.748317567138592,-4860.08203125,10.135393142700195,6.284578323364258,1.6741020679473877,40.0
3667934,103.48087021755441,-4.748317567138592,-4860.08203125,9.903942108154297,6.671381950378418,1.806082010269165,40.0
3667954,111.94298574643659,-4.748317567138592,-4860.08203125,9.724817276000977,7.851720809936523,1.9537736177444458,40.0
3667974,121.12528132033009,-4.748317567138592,-4860.08203125,9.313346862792969,8.912866592407227,2.114035129547119,40.0
3667994,131.0277569392348,-4.748317567138592,-4860.08203125,9.354681015014648,9.30781078338623,2.286865711212158,40.0
3668014,141.47036759189797,-4.748317567138592,-4860.08203125,9.110567092895508,9.414639472961426,2.4691238403320312,40.0
3668034,152.543135783946,-4.748317567138592,-4860.08203125,9.234736442565918,9.543173789978027,2.6623802185058594,40.0
3668054,163.97599399849963,-4.748317567138592,-4860.08203125,9.540384292602539,9.813854217529297,2.8619210720062256,40.0
3668074,175.6789197299325,-4.748317567138592,-4860.08203125,8.705221176147461,10.636880874633789,3.066175699234009,40.0
3668094,-172.61815453863466,-4.748317567138592,-4860.08203125,8.75902271270752,10.608731269836426,-3.0127549171447754,40.0
3668114,-161.09527381845461,-4.748317567138592,-4860.08203125,8.89037799835205,9.788357734680176,-2.811643123626709,40.0
3668134,-149.84246061515378,-4.748317567138592,-4860.08203125,8.594852447509766,9.439981460571289,-2.615244150161743,40.0
3668154,-139.039759939985,-4.748317567138592,-4860.08203125,8.511509895324707,9.079683303833008,-2.426701784133911,40.0
3668174,-128.77719429857464,-4.748317567138592,-4860.08203125,8.793376922607422,9.037635803222656,-2.2475860118865967,40.0
3668194,-119.23480870217554,-4.748317567138592,-4860.08203125,9.019007682800293,7.868531227111816,-2.081040143966675,40.0
3668214,-110.4126031507877,-4.748317567138592,-4860.08203125,9.112735748291016,7.4960737228393555,-1.9270634651184082,40.0
3668234,-102.3105776444111,-4.748317567138592,-4860.08203125,9.6013765335083,7.3767571449279785,-1.7856565713882446,40.0
3668254,-95.19879969992498,-4.748317567138592,-4860.08203125,9.395005226135254,5.937283515930176,-1.6615326404571533,40.0
3668274,-88.89722430607652,-4.748317567138592,-4860.08203125,9.64221477508545,4.832818984985352,-1.5515493154525757,40.0
3668294,-83.40585146286571,-4.748317567138592,-4860.08203125,9.806438446044922,4.675689220428467,-1.4557068347930908,40.0
3668314,-78.81470367591898,-4.748317567138592,-4860.08203125,9.872976303100586,3.2710845470428467,-1.375576138496399,40.0
3668334,-75.0337584396099,-4.748317567138592,-4860.08203125,10.024309158325195,3.1140294075012207,-1.3095861673355103,40.0
3668354,-72.06301575393849,-4.748317567138592,-4860.08203125,10.001422882080078,2.7525196075439453,-1.2577369213104248,40.0
3668374,-70.08252063015755,-4.748317567138592,-4860.08203125,10.003392219543457,1.5716838836669922,-1.2231707572937012,40.0
3668394,-68.73218304576145,-4.748317567138592,-4860.08203125,10.064632415771484,0.39925557374954224,-1.1996029615402222,40.0
3668414,-68.192048012003,-4.748317567138592,-4860.08203125,10.081149101257324,0.11479657888412476,-1.1901757717132568,40.0
3668434,-68.55213803450863,-4.748317567138592,-4860.08203125,10.075363159179688,-1.0910489559173584,-1.1964606046676636,40.0
3668454,-69.63240810202551,-4.748317567138592,-4860.08203125,10.03764533996582,-1.2222837209701538,-1.2153148651123047,40.0
3668474,-71.61290322580645,-4.748317567138592,-4860.08203125,9.990286827087402,-2.636298179626465,-1.2498809099197388,40.0
3668494,-74.31357839459865,-4.748317567138592,-4860.08203125,9.91227912902832,-2.790408134460449,-1.2970166206359863,40.0
3668514,-77.91447861965491,-4.748317567138592,-4860.08203125,9.885391235351562,-4.195199966430664,-1.359864354133606,40.0
3668534,-82.23555888972243,-4.748317567138592,-4860.08203125,10.023872375488281,-3.6183323860168457,-1.4352811574935913,40.0
3668554,-87.54688672168042,-4.748317567138592,-4860.08203125,9.648177146911621,-5.766247749328613,-1.5279815196990967,40.0
