workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,cart_force_cmd_n,hinge_assist_torque_nm,note
ros2_pendulum_ws,SWING_UP,0.274,-180.000000,0.000000,9.514478,0.000000000,0.000000000,-3.141592654,0.000000,6,0.000000000,0.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.326,-161.494931,9.262974,50.792306,0.720899799,13.234528554,-2.818618273,0.000000,6,0.507923064,53.996076770,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.377,-129.632390,28.862974,91.297059,0.529873589,9.845933708,-2.262512015,0.000000,6,0.912970592,280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.428,-119.722568,36.645237,50.268038,0.247609590,-3.527102687,-2.089553002,0.000000,6,0.502680384,-280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.479,-140.568149,16.998482,9.283046,0.297618438,-7.216311133,-2.453377018,0.000000,6,0.092830464,-248.848261759,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.530,-159.969590,-3.001518,-31.851297,0.187878552,-6.405908435,-2.791996041,0.000000,6,-0.318512968,-280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.582,-176.443781,-23.001518,-73.272163,0.111315918,-5.257383352,-3.079524931,0.000000,6,-0.732721632,-280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.635,-177.203393,-37.048115,-48.294451,0.290678173,8.517787792,-3.092782660,0.000000,6,-0.482944512,280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.686,-129.360216,-25.626925,-40.281257,0.561405982,10.220856487,-2.257761685,0.000000,6,-0.402812568,280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.738,-95.588504,-12.128288,1.457478,0.954041826,12.245968680,-1.668334116,0.000000,6,0.014574776,280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.790,-67.758686,7.871712,42.914997,0.804224242,8.113223489,-1.182612159,0.000000,6,0.429149968,280.000000000,0.000000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.841,-49.972773,27.871712,84.067108,0.739154849,4.857524491,-0.872189426,0.000000,6,0.840671080,276.029545083,-0.477327430,auto_capture
ros2_pendulum_ws,SWING_UP,0.893,-27.560621,37.965376,-16.444551,1.360630152,12.453503533,-0.481023576,0.000000,6,-0.164445512,-20.896127241,-2.400000000,auto_capture
ros2_pendulum_ws,SWING_UP,0.945,-9.902250,31.938700,-44.000000,0.806794901,2.638212033,-0.172826867,0.000000,6,-0.440000000,-20.000000000,-1.011865718,auto_capture
ros2_pendulum_ws,SWING_UP,0.997,-5.205230,24.214146,-35.922494,0.791363806,1.430211160,-0.090848404,0.000000,6,-0.359224944,140.994221045,-1.654238422,auto_capture
ros2_pendulum_ws,BALANCE,1.048,-9.498286,20.365842,-60.182670,0.855523161,-4.361844622,-0.165776362,22.760098,7,-0.601826704,-340.000000000,0.283024212,auto_capture
ros2_pendulum_ws,BALANCE,1.100,-9.576986,16.298927,-51.643363,0.930374020,6.144975999,-0.167149932,22.200727,7,-0.516433632,340.000000000,-2.034221003,auto_capture
ros2_pendulum_ws,BALANCE,1.151,-1.258764,8.708481,-43.114563,0.950713386,6.442206147,-0.021969577,21.927275,7,-0.431145632,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,1.203,-3.400945,3.692589,-51.336113,0.887851644,-5.092708503,-0.059357690,21.927275,7,-0.513361128,-340.000000000,2.042073073,auto_capture
ros2_pendulum_ws,BALANCE,1.254,-9.120632,0.508455,-59.493966,0.865423052,-4.625587736,-0.159185064,21.654276,7,-0.594939664,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,1.305,-8.238006,-4.456622,-51.532567,0.862881752,4.531301414,-0.143780331,21.388860,7,-0.515325672,340.000000000,-1.463089942,auto_capture
ros2_pendulum_ws,BALANCE,1.357,-5.828148,-8.232703,-43.164796,0.862738406,4.471206327,-0.101720373,20.860416,7,-0.431647960,340.000000000,-1.515961733,auto_capture
ros2_pendulum_ws,BALANCE,1.408,-8.639487,-9.320202,-51.418976,0.938583669,-6.289598473,-0.150787486,20.609173,7,-0.514189760,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,1.460,-9.906615,-11.211041,-59.361993,0.884759105,-5.143199341,-0.172903058,20.348476,7,-0.593619928,-340.000000000,2.265641254,auto_capture
ros2_pendulum_ws,BALANCE,1.512,-7.747008,-14.725715,-50.791174,0.950050682,6.496771156,-0.135210803,20.093850,7,-0.507911744,340.000000000,-2.225393594,auto_capture
ros2_pendulum_ws,BALANCE,1.563,-3.741438,-18.573492,-42.219071,0.867960555,4.582490656,-0.065300404,19.843137,7,-0.422190712,340.000000000,-2.294316668,auto_capture
ros2_pendulum_ws,BALANCE,1.615,-4.309844,-20.686606,-50.764579,0.867143275,-4.567627642,-0.075220968,19.594173,7,-0.507645792,-340.000000000,1.871096246,auto_capture
ros2_pendulum_ws,BALANCE,1.667,-11.060776,-20.938226,-58.878459,0.956482744,-6.689018529,-0.193046965,19.344690,7,-0.588784592,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,1.718,-10.361363,-21.946325,-50.597458,0.939112078,6.338591178,-0.180839893,18.870562,7,-0.505974584,340.000000000,2.200740481,auto_capture
ros2_pendulum_ws,BALANCE,1.770,-8.258963,-22.295137,-42.649078,0.892454647,5.284984767,-0.144146099,18.638716,7,-0.426490784,340.000000000,-1.748831234,auto_capture
ros2_pendulum_ws,BALANCE,1.821,-9.816241,-20.036303,-50.909461,0.868396734,-4.726034876,-0.171325726,18.638716,7,-0.509094608,-340.000000000,2.104279560,auto_capture
ros2_pendulum_ws,BALANCE,1.873,-14.713610,-15.965630,-58.628310,0.847765782,-4.354123857,-0.256800932,18.171039,7,-0.586283096,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,1.924,-13.330308,-13.659620,-50.343008,0.858318779,4.585062553,-0.232657771,18.171039,7,-0.503430080,340.000000000,-1.323539783,auto_capture
ros2_pendulum_ws,BALANCE,1.976,-10.696324,-10.155601,-42.712943,0.852165593,4.306496785,-0.186686074,17.492989,7,-0.427129432,340.000000000,-1.922744015,auto_capture
ros2_pendulum_ws,BALANCE,2.027,-11.288126,-4.991744,-51.065909,0.857697121,-4.485755310,-0.197014966,17.062562,7,-0.510659088,-340.000000000,-2.141406648,auto_capture
ros2_pendulum_ws,BALANCE,2.078,-14.125535,0.424218,-59.288351,0.885638831,-5.308099796,-0.246537096,17.062562,7,-0.592883512,-340.000000000,2.207109417,auto_capture
ros2_pendulum_ws,BALANCE,2.131,-14.131718,5.170412,-51.074010,0.853887041,4.498951010,-0.246645015,16.642065,7,-0.510740104,340.000000000,-1.265640357,auto_capture
ros2_pendulum_ws,BALANCE,2.183,-9.186588,9.455095,-42.782674,0.923305493,5.990378691,-0.160336210,16.642065,7,-0.427826736,340.000000000,-1.987738724,auto_capture
ros2_pendulum_ws,BALANCE,2.234,-6.991640,14.355180,-51.131839,0.853085789,-4.219114404,-0.122027142,16.230163,7,-0.511318392,-340.000000000,1.822912329,auto_capture
ros2_pendulum_ws,BALANCE,2.286,-11.955522,20.721984,-59.347354,0.856465106,-4.477074085,-0.208663220,15.831672,7,-0.593473544,-340.000000000,2.076881948,auto_capture
ros2_pendulum_ws,BALANCE,2.337,-8.267875,24.280184,-50.714459,0.958638764,6.669279306,-0.144301646,15.636541,7,-0.507144592,340.000000000,-2.274583173,auto_capture
ros2_pendulum_ws,BALANCE,2.389,-3.554928,26.569157,-42.268910,0.842196401,3.812854939,-0.062045197,15.442557,7,-0.422689104,340.000000000,-1.337203523,auto_capture
ros2_pendulum_ws,BALANCE,2.440,-7.046683,32.661751,-50.440786,0.946369893,-6.413537943,-0.122987825,15.442557,7,-0.504407864,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,2.492,8.127966,29.067737,-35.707155,0.948330828,6.470559812,0.141859763,15.251939,7,-0.357071552,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,2.544,6.223613,24.917400,-43.900935,0.968337454,-6.816342750,0.108622534,14.507457,7,-0.439009352,-340.000000000,2.394689683,auto_capture
ros2_pendulum_ws,BALANCE,2.595,1.230827,22.362934,-52.295247,0.958861141,-6.598327042,0.021481978,14.147510,7,-0.522952472,-340.000000000,2.307379335,auto_capture
ros2_pendulum_ws,BALANCE,2.646,1.807819,19.095906,-44.343234,0.942098103,6.274819006,0.031552388,13.977427,7,-0.443432344,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,2.698,6.347239,14.953626,-35.891874,0.951189599,6.496055620,0.110780219,13.803739,7,-0.358918744,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,2.749,2.474951,13.563465,-44.261938,0.986806802,-7.112890304,0.043196038,13.631555,7,-0.442619376,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,2.801,1.367973,11.406068,-52.430687,0.828797501,-3.320743091,0.023875636,13.462206,7,-0.524306872,-340.000000000,1.218906231,auto_capture
ros2_pendulum_ws,BALANCE,2.852,5.331815,5.551117,-43.857298,0.953257952,6.522188429,0.093057735,13.295665,7,-0.523896760,-340.000000000,1.616468841,auto_capture
ros2_pendulum_ws,BALANCE,2.904,12.624931,-3.154571,-35.761913,0.873989217,4.966808886,0.220346607,13.130867,7,-0.357619128,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,2.955,9.741146,-9.382425,-43.688055,0.938391865,-6.309702895,0.170015066,12.972931,7,-0.436880552,-340.000000000,2.091659981,auto_capture
ros2_pendulum_ws,BALANCE,3.007,3.837143,-13.805966,-51.875130,0.923991815,-5.917589463,0.066970788,12.972931,7,-0.518751304,-340.000000000,2.128136578,auto_capture
ros2_pendulum_ws,BALANCE,3.059,5.553353,-20.916174,-43.316548,0.881706982,4.968619161,0.096924299,12.972931,7,-0.433165480,340.000000000,-2.062539020,auto_capture
ros2_pendulum_ws,BALANCE,3.111,5.461047,-26.225559,-34.959503,0.881946412,4.973114328,0.095313254,12.656651,7,-0.349595032,340.000000000,-1.663866403,auto_capture
ros2_pendulum_ws,BALANCE,3.163,2.969362,-28.984581,-43.061482,0.891709555,-5.182576580,0.051825147,12.656651,7,-0.430614816,-340.000000000,1.876093836,auto_capture
ros2_pendulum_ws,BALANCE,3.215,-4.257619,-29.899406,-34.883347,1.248308428,-10.777190331,-0.074309464,12.656651,7,-0.348833472,-340.000000000,2.030700163,auto_capture
ros2_pendulum_ws,BALANCE,3.268,-6.753329,-30.313241,-25.472347,1.156126846,-9.670179210,-0.117867826,12.497312,7,-0.174901632,20.000000000,2.111467530,auto_capture
ros2_pendulum_ws,BALANCE,3.320,-7.502232,-30.099371,-17.811271,1.144256627,-9.523860275,-0.130938643,12.180041,7,-0.178112712,-340.000000000,1.478798770,auto_capture
ros2_pendulum_ws,BALANCE,3.372,-9.354200,-29.117145,-9.654314,1.173288377,-9.921017519,-0.163261590,11.882147,7,-0.096543136,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,3.423,-8.573050,-29.016491,-1.454163,1.049421457,-8.200699603,-0.149627941,11.589191,7,-0.014541632,-340.000000000,1.458144300,auto_capture
ros2_pendulum_ws,BALANCE,3.475,-9.275480,-28.039399,-10.038337,0.868933317,-4.723982208,-0.161887669,11.298106,7,-0.100383368,-340.000000000,2.086511043,auto_capture
ros2_pendulum_ws,BALANCE,3.527,-4.829364,-29.650131,-1.355266,0.902982898,5.467540125,-0.084288311,11.298106,7,-0.013552664,340.000000000,2.246967843,auto_capture
ros2_pendulum_ws,BALANCE,3.578,-0.706592,-31.488204,6.730563,0.845439999,3.894542262,-0.012332361,11.159492,7,0.067305632,340.000000000,-1.457727810,auto_capture
ros2_pendulum_ws,BALANCE,3.630,-5.827441,-28.495772,-1.970276,0.898738842,-5.384391524,-0.101708035,11.024143,7,-0.019702760,-340.000000000,-1.835715978,auto_capture
ros2_pendulum_ws,BALANCE,3.682,-12.584558,-23.339391,-10.148130,0.947661698,-6.562943397,-0.219641971,10.887650,7,-0.101481304,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,3.734,-10.442722,-19.983610,-1.847408,0.899715047,5.509413012,-0.182259887,10.752556,7,-0.018474080,340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,3.786,-4.989693,-17.475071,6.776826,0.924953323,5.950638147,-0.087086564,10.752556,7,0.067768264,340.000000000,-2.104486680,auto_capture
ros2_pendulum_ws,BALANCE,3.837,-5.546011,-13.263385,-1.562282,0.935231866,-6.169860738,-0.096796144,10.619176,7,-0.015622824,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,3.889,-6.851001,-9.745050,-9.547541,0.891081481,-5.222148211,-0.119572532,10.488750,7,-0.095475408,-340.000000000,2.199646877,auto_capture
ros2_pendulum_ws,BALANCE,3.941,-3.881412,-8.868615,-1.371809,0.898391151,5.350028081,-0.067743415,10.488750,7,-0.013718088,340.000000000,2.301801874,auto_capture
ros2_pendulum_ws,BALANCE,3.993,-0.482623,-8.196225,6.238031,0.813918635,2.698729132,-0.008423364,10.359046,7,0.062380312,340.000000000,-1.010355015,auto_capture
ros2_pendulum_ws,BALANCE,4.043,-3.847064,-3.912541,-1.792427,0.957487687,-6.587334143,-0.067143930,10.235137,7,-0.017924272,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.095,-9.383803,2.187447,-10.250380,0.899607161,-5.478552344,-0.163778265,10.235137,7,-0.102503800,-340.000000000,2.376650768,auto_capture
ros2_pendulum_ws,BALANCE,4.146,-3.788511,4.430352,-2.164492,0.998909860,7.330882562,-0.066121991,10.104449,7,-0.021644920,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.198,0.761424,5.944855,6.457507,0.870299099,4.624222873,0.013289352,9.978446,7,0.064575072,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.249,-3.787616,11.310018,-1.120036,0.897474117,-5.327551238,-0.066106367,9.978446,7,-0.011200360,-340.000000000,-1.960302016,auto_capture
ros2_pendulum_ws,BALANCE,4.301,-10.471214,18.740420,-9.477025,0.931673526,-6.192907663,-0.182757152,9.850730,7,-0.094770248,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.354,-5.091342,22.725711,-0.711541,1.008027320,7.496258052,-0.088860673,9.727314,7,-0.007115408,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.406,-0.334187,25.959927,7.674446,0.871452985,4.654558512,-0.005832666,9.604540,7,0.076744464,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.457,-3.609213,32.019405,-0.379816,0.955802620,-6.553260621,-0.062992652,9.486352,7,-0.003798160,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.509,8.967620,29.499105,-8.361497,0.780779404,0.440417409,0.156514493,9.256467,7,-0.083614968,122.376184678,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.560,5.636341,29.316424,-16.351001,1.039807694,-8.014125473,0.098372711,9.029820,7,-0.163510008,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,4.611,-0.673732,32.081886,-24.861140,0.844322831,-3.858430993,-0.011758837,8.807193,7,-0.248611400,-340.000000000,1.487369683,auto_capture
ros2_pendulum_ws,BALANCE,4.663,6.958133,28.859801,-16.688033,0.988845078,7.192619955,0.121442323,8.591293,7,-0.166880328,340.000000000,1.044025934,auto_capture
ros2_pendulum_ws,BALANCE,4.714,10.808913,25.052867,-8.193761,0.852583315,4.322766501,0.188651124,8.380796,7,-0.081937608,340.000000000,-1.982223294,auto_capture
ros2_pendulum_ws,BALANCE,4.766,5.313184,25.305062,-15.993126,0.960052344,-6.650908255,0.092732547,8.380796,7,-0.159931256,-340.000000000,-2.245448518,auto_capture
ros2_pendulum_ws,BALANCE,4.817,1.209819,25.776038,-24.329106,0.917221214,-5.755620911,0.021115328,8.380796,7,-0.243291056,-340.000000000,2.149128356,auto_capture
ros2_pendulum_ws,BALANCE,4.868,3.649962,23.739137,-16.234055,0.887309314,5.081959766,0.063703856,8.380796,7,-0.162340552,340.000000000,2.157266352,auto_capture
ros2_pendulum_ws,BALANCE,4.919,7.532991,20.952126,-8.535489,0.900247191,5.450545456,0.131475487,8.380796,7,-0.085354888,340.000000000,-2.307863150,auto_capture
ros2_pendulum_ws,BALANCE,4.971,5.050143,20.861651,-17.221130,0.893924650,-5.259465996,0.088141616,8.380796,7,-0.172211296,-340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,5.023,0.940152,20.562427,-25.595216,0.955865348,-6.540607253,0.016408741,8.276647,7,-0.255952160,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,5.075,-0.849739,20.633386,-17.095471,0.859153967,4.312688288,-0.014830752,8.070374,7,-0.170954712,340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,5.127,4.728098,19.219404,-8.652716,0.875363880,4.793203105,0.082520875,7.971254,7,-0.086527160,340.000000000,-1.969954756,auto_capture
ros2_pendulum_ws,BALANCE,5.179,0.153644,21.661989,-17.104858,0.916642473,-5.741164595,0.002681601,7.971254,7,-0.171048584,-340.000000000,2.176815665,auto_capture
ros2_pendulum_ws,BALANCE,5.230,-4.425597,24.783389,-25.199126,0.908645554,-5.590517481,-0.077241239,7.971254,7,-0.251991264,-340.000000000,2.263430874,auto_capture
ros2_pendulum_ws,BALANCE,5.282,0.633316,24.120914,-16.723461,0.987690167,7.122396684,0.011053453,7.871822,7,-0.167234608,340.000000000,1.435835108,auto_capture
ros2_pendulum_ws,BALANCE,5.334,8.537444,20.162450,-8.741054,0.875302886,4.869575140,0.149006506,7.677167,7,-0.087410544,340.000000000,-2.118650265,auto_capture
ros2_pendulum_ws,BALANCE,5.385,5.299630,19.138708,-17.198002,0.958221111,-6.616239589,0.092495987,7.492997,7,-0.171980016,-340.000000000,2.347678267,auto_capture
ros2_pendulum_ws,BALANCE,5.436,1.427913,18.391515,-25.873640,0.866804878,-4.531189985,0.024921777,7.401624,7,-0.258736400,-340.000000000,1.676992996,auto_capture
ros2_pendulum_ws,BALANCE,5.488,5.871490,13.832777,-17.578729,0.893246399,5.256067701,0.102476834,7.401624,7,-0.175787288,340.000000000,-2.181764027,auto_capture
ros2_pendulum_ws,BALANCE,5.539,8.303614,9.134764,-9.036071,0.823731511,3.280440707,0.144925400,7.309693,7,-0.090360712,340.000000000,-1.507433188,auto_capture
ros2_pendulum_ws,BALANCE,5.591,3.756452,8.183986,-17.245664,0.967541046,-6.774660455,0.065562455,7.219495,7,-0.172456640,-340.000000000,-1.830081932,auto_capture
ros2_pendulum_ws,BALANCE,5.643,1.763415,6.334739,-25.686854,0.862198608,-4.404101592,0.030777405,7.127693,7,-0.256868544,-340.000000000,1.618159277,auto_capture
ros2_pendulum_ws,BALANCE,5.694,6.552308,0.553475,-17.405519,1.030953822,7.885381128,0.114359350,7.039989,7,-0.174055192,340.000000000,1.405030759,auto_capture
ros2_pendulum_ws,BALANCE,5.745,11.898155,-6.805798,-8.521358,0.904483160,5.659364549,0.207661973,7.039989,7,-0.085213576,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,5.797,8.665342,-11.695679,-17.306733,0.902577589,-5.528488837,0.151238749,7.039989,7,-0.173067328,-340.000000000,1.828596010,auto_capture
ros2_pendulum_ws,BALANCE,5.849,3.029094,-15.780999,-25.522192,0.932927466,-6.096632584,0.052867664,7.039989,7,-0.255221920,-340.000000000,2.221558587,auto_capture
ros2_pendulum_ws,BALANCE,5.900,5.190706,-22.629205,-17.327854,0.896466818,5.321560295,0.090594913,7.039989,7,-0.173278536,340.000000000,2.003476870,auto_capture
ros2_pendulum_ws,BALANCE,5.952,8.666222,-29.246764,-9.075238,0.942734967,6.372107988,0.151254100,6.953323,7,-0.090752384,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,6.005,6.379820,-34.166301,-0.790328,0.900133108,-5.425937580,0.111348862,6.953323,7,-0.007903280,20.000000000,1.861428329,auto_capture
ros2_pendulum_ws,BALANCE,6.056,2.706053,-34.759275,7.844521,1.059632035,8.295625394,0.047229531,6.868084,7,0.078445208,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,6.108,-5.912432,-31.320272,16.529994,1.049210002,8.162373702,-0.103191408,6.695862,7,0.165299936,340.000000000,0.801479307,auto_capture
ros2_pendulum_ws,BALANCE,6.159,-4.966483,-30.269695,25.388954,0.873026507,4.735498083,-0.086681486,6.530525,7,0.253889536,340.000000000,-1.643462597,auto_capture
ros2_pendulum_ws,BALANCE,6.211,-7.345198,-26.627843,17.339161,0.878144924,-4.913374572,-0.128197897,6.530525,7,0.173391608,-340.000000000,2.097838552,auto_capture
ros2_pendulum_ws,BALANCE,6.263,-6.000818,-25.308482,9.230030,0.816698940,-2.917581785,-0.104734035,6.290914,7,0.092300304,-340.000000000,1.297202341,auto_capture
ros2_pendulum_ws,BALANCE,6.315,-3.816877,-26.555883,17.850354,0.876435169,4.808990278,-0.066617068,6.290914,7,0.178503536,340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,6.367,-4.703540,-24.980535,25.815330,0.820054944,3.023922143,-0.082092266,6.060678,7,0.258153296,340.000000000,-1.001324336,auto_capture
ros2_pendulum_ws,BALANCE,6.418,-10.019941,-18.770146,17.548634,0.887999031,-5.224562333,-0.174880954,5.987586,7,0.175486336,-340.000000000,2.300119404,auto_capture
ros2_pendulum_ws,BALANCE,6.470,-15.626130,-10.704590,9.295795,0.885371054,-5.363632799,-0.272727424,5.913418,7,0.092957952,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,6.522,-11.776888,-5.538972,17.429007,0.901475107,5.588720902,-0.205545465,5.913418,7,0.174290072,340.000000000,-1.753732106,auto_capture
ros2_pendulum_ws,BALANCE,6.574,-6.234928,-1.143576,25.064995,0.924312097,5.954686512,-0.108820020,5.913418,7,0.250649952,340.000000000,-2.066904839,auto_capture
ros2_pendulum_ws,BALANCE,6.626,-6.588555,4.946999,16.624643,0.930540039,-6.089572341,-0.114991983,5.837728,7,0.166246432,-340.000000000,-1.820346675,auto_capture
ros2_pendulum_ws,BALANCE,6.678,-9.616933,11.408766,8.354149,0.854185003,-4.327225267,-0.167847136,5.694141,7,0.083541488,-340.000000000,1.946470447,auto_capture
ros2_pendulum_ws,BALANCE,6.728,-5.943946,15.107502,16.946591,0.959509066,6.648660267,-0.103741436,5.626153,7,0.169465912,340.000000000,-2.339756317,auto_capture
ros2_pendulum_ws,BALANCE,6.779,-2.004969,18.545735,25.763983,0.867277920,4.547475913,-0.034993308,5.558092,7,0.257639832,340.000000000,-1.665052893,auto_capture
ros2_pendulum_ws,BALANCE,6.831,-6.278351,25.637658,17.757214,0.890607370,-5.200020410,-0.109577897,5.558092,7,0.177572144,-340.000000000,2.173247971,auto_capture
ros2_pendulum_ws,BALANCE,6.883,-8.184381,31.836442,9.384860,0.850969520,-4.188259907,-0.142844397,5.420459,7,0.093848600,-340.000000000,1.848658679,auto_capture
ros2_pendulum_ws,BALANCE,6.934,-2.247190,32.496942,1.093355,0.893244668,-5.214078040,-0.039220873,5.352532,7,0.010933552,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,6.986,1.385981,31.559954,-7.225360,0.904551825,-5.474180903,0.024189929,5.287826,7,-0.072253600,-340.000000000,2.036646870,auto_capture
ros2_pendulum_ws,BALANCE,7.037,3.648709,31.265213,-15.325103,0.950784839,6.457171173,0.063681982,5.221805,7,-0.153251032,-20.000000000,1.783879794,auto_capture
ros2_pendulum_ws,BALANCE,7.089,7.761940,27.906800,-7.201278,0.920352590,5.898047301,0.135471416,5.157994,7,-0.072012784,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,7.142,8.748392,26.407158,1.331267,0.886603730,5.156767350,0.152688246,5.093803,7,0.013312672,340.000000000,-1.861198523,auto_capture
ros2_pendulum_ws,BALANCE,7.193,3.223296,28.581098,-7.524118,0.995028309,-7.260321818,0.056257131,5.030134,7,-0.075241184,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,7.244,-1.196203,31.476985,-15.317672,0.869443280,-4.602412299,-0.020877679,4.968235,7,-0.153176720,-340.000000000,1.786496496,auto_capture
ros2_pendulum_ws,BALANCE,7.295,5.608083,29.490670,-8.108841,0.987957448,7.159532497,0.097879507,4.903890,7,-0.081088408,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,7.346,10.774425,26.375374,-0.513081,0.943372730,6.432154193,0.188049191,4.842862,7,-0.005130808,340.000000000,-2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,7.398,7.906956,25.239155,-9.115972,0.957557784,-6.642447242,0.138002416,4.842862,7,-0.091159720,-340.000000000,2.275725603,auto_capture
ros2_pendulum_ws,BALANCE,7.449,3.990397,24.492103,-16.957913,0.917916241,-5.789376599,0.069645569,4.842862,7,-0.169579128,-340.000000000,2.074601083,auto_capture
ros2_pendulum_ws,BALANCE,7.501,8.027039,20.222218,-8.755138,0.960774671,6.704835874,0.140098255,4.782466,7,-0.087551376,340.000000000,1.320054793,auto_capture
ros2_pendulum_ws,BALANCE,7.552,11.444638,15.210246,-0.139117,0.849954398,4.270729793,0.199746611,4.664624,7,-0.001391168,340.000000000,-1.982421221,auto_capture
ros2_pendulum_ws,BALANCE,7.604,3.468052,15.306078,-8.127614,1.072353261,-8.489285449,0.060528921,4.606670,7,-0.081276144,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,7.655,-4.101932,18.098435,-16.371625,0.883875028,-5.002004884,-0.071592223,4.494880,7,-0.163716248,-340.000000000,2.029627857,auto_capture
ros2_pendulum_ws,BALANCE,7.707,-3.180669,19.230429,-7.835224,0.882306304,4.952544299,-0.055513144,4.438933,7,-0.078352240,340.000000000,-1.782043174,auto_capture
ros2_pendulum_ws,BALANCE,7.758,-0.637957,21.541969,0.606414,0.863377125,4.432872917,-0.011134445,4.329334,7,0.006064136,340.000000000,-1.664449707,auto_capture
ros2_pendulum_ws,BALANCE,7.811,-3.879674,26.567565,-8.278531,0.953930874,-6.519779889,-0.067713078,4.272711,7,-0.082785312,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,7.863,-8.082185,32.850481,-16.447392,0.828152515,-3.436933933,-0.141060739,4.219183,7,-0.164473920,-340.000000000,1.559944225,auto_capture
ros2_pendulum_ws,BALANCE,7.915,-3.868852,33.486920,-24.544789,0.918874408,-5.808800351,-0.067524208,4.167062,7,-0.245447888,-340.000000000,2.328887707,auto_capture
ros2_pendulum_ws,BALANCE,7.967,-2.132518,33.531312,-32.782430,0.937626854,-6.186651275,-0.037219452,4.114297,7,-0.327824296,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.024,-1.807048,33.011813,-44.012076,1.160229555,-9.690519848,-0.031538931,4.062308,7,-0.440120760,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.082,-2.700212,33.019000,-46.523222,1.036542576,-7.940060719,-0.047127584,3.958965,7,-0.350156568,-340.000000000,2.400000000,auto_capture
ros2_pendulum_ws,BALANCE,8.142,-3.124927,32.573163,-48.430822,1.177919128,-9.920970309,-0.054540270,3.914801,7,-0.484308224,-340.000000000,2.400000000,auto_capture
